scheme_code,scheme_name,category,fund_start_date,fund_age_years,return_3m_pct,return_1y_pct,cagr_3y_pct,cagr_5y_pct,sharpe_ratio,fund_house
152019,LIC MF Dividend Yield Fund-Regular Plan-Growth,Others,31/07/23,2.42,1.61,2.15,,,0.86,LIC MF
152020,LIC MF Dividend Yield Fund-Regular Plan-IDCW,Others,31/07/23,2.42,1.61,2.15,,,0.86,LIC MF
151478,SBI Dividend Yield Fund - Direct Plan - Growth,Others,17/03/23,2.79,4.15,6.44,,,0.96,SBI MF
151475,SBI Dividend Yield Fund - Direct Plan - Income Distribution cum Capital Withdrawal (IDCW) Option,Equity - IT,17/03/23,2.63,4.13,3,,,1,SBI MF
151476,SBI Dividend Yield Fund - Regular Plan - Growth,Others,17/03/23,2.79,3.9,5.41,,,0.87,SBI MF
151477,SBI Dividend Yield Fund - Regular Plan - Income Distribution cum Capital Withdrawal (IDCW) Option,Equity - IT,17/03/23,2.79,3.9,5.41,,,0.87,SBI MF
149700,Sundaram Dividend Yield Fund (Formerly Known as Principal Dividend Yield Fund) - Direct Plan - Growth Option,Others,03/01/22,3.99,3.98,3.8,18.13,,0.66,Sundaram MF
149699,Sundaram Dividend Yield Fund (Formerly Known as Principal Dividend Yield Fund)- Direct Plan - Income Distribution CUM Capital Withdrawal Option,Equity - IT,03/01/22,3.99,3.98,0.18,11.26,,0.22,Sundaram MF
149698,Sundaram Dividend Yield Fund (Formerly Known as Principal Dividend Yield Fund)- Income Distribution CUM Capital Withdrawal Plan,Equity - IT,03/01/22,3.99,3.66,-1.02,9.87,,0.07,Sundaram MF
149697,Sundaram Dividend Yield Fund (Formerly Known as Principal Dividend Yield Fund)-Growth Plan,Others,03/01/22,3.99,3.66,2.55,16.66,,0.57,Sundaram MF
148947,Tata Dividend Yield Fund-Direct Plan-Growth,Others,27/05/21,4.59,6.05,9.87,19.81,,0.75,Tata MF
148952,Tata Dividend Yield Fund-Direct Plan-IDCW Payout,Others,27/05/21,4.59,6.05,9.87,19.81,,0.75,Tata MF
148951,Tata Dividend Yield Fund-Direct Plan-IDCW Reinvestment,Others,27/05/21,4.59,6.05,9.87,19.81,,0.75,Tata MF
148948,Tata Dividend Yield Fund-Regular Plan-Growth,Others,27/05/21,4.59,5.62,8.1,17.77,,0.63,Tata MF
148950,Tata Dividend Yield Fund-Regular Plan-IDCW Payout,Others,27/05/21,4.59,5.62,8.1,17.77,,0.63,Tata MF
148949,Tata Dividend Yield Fund-Regular Plan-IDCW Reinvestment,Others,27/05/21,4.59,5.62,8.1,17.77,,0.63,Tata MF
120750,UTI Dividend Yield Fund - Direct Plan - IDCW,Others,04/01/21,4.99,1.88,3.14,19.14,15.37,0.73,UTI MF
103025,UTI Dividend Yield Fund - Regular Plan - IDCW,Others,04/01/21,4.99,1.29,2.09,17.97,14.14,0.65,UTI MF
103026,UTI-Dividend Yield Fund.-Growth,Others,04/01/21,4.99,3.98,4.79,20.89,17.86,0.91,UTI MF
120749,UTI-Dividend Yield Fund.-Growth-Direct,Others,04/01/21,4.99,4.12,5.4,21.61,18.57,0.96,UTI MF
151165,360 ONE ELSS Tax Saver Nifty 50 Index Fund - Direct Plan - Growth,Index,02/01/23,2.99,5.46,10.73,13.45,,0.77,360 ONE MF
151166,360 ONE ELSS Tax Saver Nifty 50 Index Fund - Direct Plan - IDCW Payout,Index,02/01/23,2.99,5.46,10.73,13.45,,0.77,360 ONE MF
151164,360 ONE ELSS Tax Saver Nifty 50 Index Fund - Regular Plan - Growth,Index,02/01/23,2.99,5.39,10.45,13.17,,0.75,360 ONE MF
151167,360 ONE ELSS Tax Saver Nifty 50 Index Fund - Regular Plan - IDCW Payout,Index,02/01/23,2.99,5.39,10.45,13.17,,0.75,360 ONE MF
119544,Aditya Birla Sun Life ELSS Tax Saver Fund - Growth - Direct Plan,Equity - IT,04/01/21,4.99,3.48,9.45,15.4,11.53,0.54,Aditya Birla Sun Life MF
107745,Aditya Birla Sun Life ELSS Tax Saver Fund - Growth Option,Equity - IT,04/01/21,4.99,3.28,8.66,14.54,10.66,0.48,Aditya Birla Sun Life MF
119543,Aditya Birla Sun Life ELSS Tax Saver Fund-DIRECT - IDCW,Equity - IT,04/01/21,4.99,3.47,6.11,14.22,10.84,0.48,Aditya Birla Sun Life MF
103164,Aditya Birla Sun Life ELSS Tax Saver Fund-Regular - IDCW,Equity - IT,04/01/21,4.99,3.28,0.95,7.59,5.34,0.08,Aditya Birla Sun Life MF
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Others,04/01/21,4.99,2.08,4.47,14.95,10.84,0.48,Axis MF
120502,Axis ELSS Tax Saver Fund - Direct Plan - IDCW,Others,04/01/21,4.99,2.08,-4.06,7,3.27,0.01,Axis MF
112323,Axis ELSS Tax Saver Fund - Regular Plan - Growth,Others,04/01/21,4.99,1.9,3.71,14.1,9.98,0.43,Axis MF
112322,Axis ELSS Tax Saver Fund - Regular Plan - IDCW,Others,04/01/21,4.99,1.9,-4.76,4.08,0.28,-0.16,Axis MF
153201,BAJAJ FINSERV ELSS TAX SAVER FUND - DIRECT - GROWTH,Others,03/02/25,0.9,4.04,14.77,,,,Bajaj Finserv MF
153203,BAJAJ FINSERV ELSS TAX SAVER FUND - DIRECT - IDCW,Others,03/02/25,0.9,4.04,14.77,,,,Bajaj Finserv MF
153202,BAJAJ FINSERV ELSS TAX SAVER FUND - REGULAR - GROWTH,Others,03/02/25,0.9,3.58,12.92,,,,Bajaj Finserv MF
153200,BAJAJ FINSERV ELSS TAX SAVER FUND - REGULAR - IDCW,Others,03/02/25,0.9,3.58,12.92,,,,Bajaj Finserv MF
118473,BANDHAN ELSS Tax Saver Fund - Direct Plan - Growth,Others,04/01/21,4.99,5.77,8.85,17.2,20.14,1.04,Bandhan MF
118472,BANDHAN ELSS Tax Saver Fund - Direct Plan - IDCW,Others,04/01/21,4.99,5.77,1.26,9.55,13.05,0.57,Bandhan MF
111569,BANDHAN ELSS Tax Saver Fund - Regular Plan - Growth,Others,04/01/21,4.99,5.48,7.66,15.9,18.78,0.96,Bandhan MF
111570,BANDHAN ELSS Tax Saver Fund - Regular Plan - IDCW,Others,04/01/21,4.99,5.49,0.16,8.33,11.79,0.49,Bandhan MF
119351,BANK OF INDIA ELSS Tax Saver -Direct Plan- Growth,Equity - Banking,04/01/21,4.99,1.84,-3.03,17.42,17.83,0.83,Unknown AMC
119352,BANK OF INDIA ELSS Tax Saver -Direct Plan-IDCW,Equity - Banking,04/01/21,4.99,1.83,-3.04,17.42,15.29,0.7,Unknown AMC
111709,BANK OF INDIA ELSS Tax Saver -ECO Plan-Growth,Equity - Banking,04/01/21,4.99,1.59,-3.94,16.42,16.86,0.77,Unknown AMC
111711,BANK OF INDIA ELSS Tax Saver -ECO Plan-IDCW,Equity - Banking,04/01/21,4.99,1.6,-3.96,16.41,14.06,0.62,Unknown AMC
111710,BANK OF INDIA ELSS Tax Saver -Regular Plan- Growth,Equity - Banking,04/01/21,4.99,1.52,-4.18,16.12,16.53,0.76,Unknown AMC
111708,BANK OF INDIA ELSS Tax Saver -Regular Plan-IDCW,Equity - Banking,04/01/21,4.99,1.52,-4.18,16.12,11.69,0.47,Unknown AMC
150159,BARODA BNP PARIBAS ELSS Tax Saver Fund - Direct Plan - Growth Option,Others,14/03/22,3.8,6.35,5.48,20.59,,0.74,Baroda BNP Paribas MF
150158,BARODA BNP PARIBAS ELSS Tax Saver Fund - Direct Plan - IDCW Option,Others,14/03/22,3.8,6.35,-3.85,10.34,,0.21,Baroda BNP Paribas MF
150156,BARODA BNP PARIBAS ELSS Tax Saver Fund - Regular - Growth Option,Others,14/03/22,3.8,6.03,4.22,19.15,,0.65,Baroda BNP Paribas MF
150157,BARODA BNP PARIBAS ELSS Tax Saver Fund- Regular - IDCW Option,Others,14/03/22,3.8,6.03,-5.01,9.02,,0.13,Baroda BNP Paribas MF
118285,CANARA ROBECO ELSS TAX SAVER - DIRECT PLAN - GROWTH OPTION,Others,04/01/21,4.99,3.13,5.8,16.29,16.55,0.84,Canara Robeco MF
118286,CANARA ROBECO ELSS TAX SAVER - DIRECT PLAN - IDCW (Payout),Others,04/01/21,4.99,0.56,0.48,11.32,11.16,0.45,Canara Robeco MF
111722,CANARA ROBECO ELSS TAX SAVER - REGULAR PLAN - GROWTH OPTION,Others,04/01/21,4.99,2.83,4.6,14.95,15.13,0.75,Canara Robeco MF
100593,CANARA ROBECO ELSS TAX SAVER - REGULAR PLAN -IDCW (Payout),Others,04/01/21,4.99,0.29,-0.65,10.04,9.75,0.35,Canara Robeco MF
119242,DSP ELSS Tax Saver Fund - Direct Plan - Growth,Others,04/01/21,4.99,5.12,7.73,20.8,20.15,1.05,DSP MF
119241,DSP ELSS Tax Saver Fund - Direct Plan - IDCW,Others,04/01/21,4.99,4.46,4.95,17.43,16.49,0.81,DSP MF
104772,DSP ELSS Tax Saver Fund - Regular Plan - Growth,Others,04/01/21,4.99,4.86,6.73,19.69,19.02,0.98,DSP MF
104773,DSP ELSS Tax Saver Fund - Regular Plan - IDCW,Others,04/01/21,4.99,2.31,-3.44,8.3,7.65,0.2,DSP MF
118619,Edelweiss ELSS Tax Saver Fund - Direct Plan - IDCW Option,Others,04/01/21,4.99,6.61,7.55,18.06,15.04,0.72,Edelweiss MF
118620,Edelweiss ELSS Tax Saver Fund - Direct Plan-Growth Option,Others,04/01/21,4.99,6.6,7.55,19.08,17.67,0.9,Edelweiss MF
111638,Edelweiss ELSS Tax Saver Fund - Regular Plan - Growth Option,Others,04/01/21,4.99,6.16,5.81,17.14,15.72,0.77,Edelweiss MF
111639,Edelweiss ELSS Tax Saver Fund - Regular Plan - IDCW Option,Others,04/01/21,4.99,6.14,5.78,15.68,12.14,0.52,Edelweiss MF
118540,Franklin India ELSS Tax Saver Fund - Direct - Growth,Others,04/01/21,4.99,3.12,2.16,18.6,19.2,0.99,Franklin Templeton MF
118541,Franklin India ELSS Tax Saver Fund - Direct - IDCW,Others,04/01/21,4.99,3.12,-4.92,10.08,10.7,0.38,Franklin Templeton MF
100525,Franklin India ELSS Tax Saver Fund - IDCW,Others,04/01/21,4.99,2.92,-5.59,9.27,9.48,0.3,Franklin Templeton MF
100526,Franklin India ELSS Tax Saver Fund-Growth,Others,04/01/21,4.99,2.92,1.36,17.64,18.23,0.92,Franklin Templeton MF
141807,Groww ELSS Tax Saver Fund (formerly known as Indiabulls Tax Savings Fund)- Direct Plan- Dividend Option,Others,04/01/21,4.99,1.84,-0.13,15.19,14.46,0.72,Groww MF
141808,Groww ELSS Tax Saver Fund (formerly known as Indiabulls Tax Savings Fund)- Direct Plan- Growth Option,Others,04/01/21,4.99,1.83,-0.13,15.22,14.46,0.72,Groww MF
141810,Groww ELSS Tax Saver Fund (formerly known as Indiabulls Tax Savings Fund)- Regular Plan- - Income Distribution cum capital withdrawal Option (Payout),Equity - IT,04/01/21,4.99,1.48,-1.73,13.39,12.25,0.58,Groww MF
141862,Groww ELSS Tax Saver Fund (formerly known as Indiabulls Tax Savings Fund)-Regular Plan-Growth Option,Others,04/01/21,4.99,1.48,-1.68,13.39,12.25,0.58,Groww MF
119060,HDFC ELSS Tax saver - Growth Option - Direct Plan,Others,04/01/21,4.99,2.67,10.01,21.59,21.89,1.32,HDFC MF
101979,HDFC ELSS Tax saver - Growth Plan,Others,04/01/21,4.99,2.51,9.33,20.84,21.16,1.27,HDFC MF
119059,HDFC ELSS Tax saver - IDCW Option - Direct Plan,Others,04/01/21,4.99,2.67,2.06,12.54,12.9,0.58,HDFC MF
101980,HDFC ELSS Tax saver - IDCW Plan,Others,04/01/21,4.99,2.51,-1.06,9.33,9.45,0.32,HDFC MF
118929,HDFC Long Term Advantage Plan - Growth Option - Direct Plan,Others,04/01/21,1.03,1.26,36.07,,,2.27,HDFC MF
100998,HDFC Long Term Advantage Plan - Growth Plan,Others,04/01/21,1.03,1.16,35.51,,,2.24,HDFC MF
118928,HDFC Long Term Advantage Plan - IDCW Option - Direct Plan,Others,04/01/21,1.03,1.26,25.06,,,1.33,HDFC MF
100997,HDFC Long Term Advantage Plan - IDCW Plan,Others,04/01/21,1.03,1.16,23.46,,,1.22,HDFC MF
151078,HSBC ELSS Tax saver Fund - Direct Growth,Others,28/11/22,3.09,1.49,0.79,20.3,,0.86,HSBC MF
151079,HSBC ELSS Tax saver Fund - Direct IDCW Payout,Others,28/11/22,3.09,-2.32,-7.92,7.68,,0.08,HSBC MF
151076,HSBC ELSS Tax saver Fund - Regular Growth,Others,28/11/22,3.09,1.3,0.02,19.36,,0.8,HSBC MF
151077,HSBC ELSS Tax saver Fund - Regular IDCW Payout,Others,28/11/22,3.09,-2.53,-9.09,4.46,,-0.12,HSBC MF
104707,HSBC Tax Saver Equity Fund - Growth,Equity - IT,04/01/21,4.99,2.26,-0.07,18.64,16.91,0.82,HSBC MF
120079,HSBC Tax Saver Equity Fund - Growth Direct,Equity - IT,04/01/21,4.99,2.44,0.69,19.71,18.13,0.89,HSBC MF
104706,HSBC Tax Saver Equity Fund - IDCW,Equity - IT,04/01/21,4.99,2.26,-8.86,8.71,9.59,0.35,HSBC MF
120078,HSBC Tax Saver Equity Fund - IDCW Direct Plan,Equity - IT,04/01/21,4.99,2.44,-7.28,10.54,10.93,0.44,HSBC MF
120592,ICICI Prudential ELSS Tax Saver Fund - Direct Plan - Growth,Others,04/01/21,4.99,2.45,9.58,16.78,16.86,0.89,ICICI Prudential MF
120593,ICICI Prudential ELSS Tax Saver Fund - Direct Plan - IDCW,Others,04/01/21,4.99,0.94,3.11,9.38,8.97,0.32,ICICI Prudential MF
100354,ICICI Prudential ELSS Tax Saver Fund - Growth,Others,04/01/21,4.99,2.29,8.89,16.06,16.1,0.84,ICICI Prudential MF
100353,ICICI Prudential ELSS Tax Saver Fund - IDCW,Others,04/01/21,4.99,-0.68,-3.37,2.89,2.83,-0.13,ICICI Prudential MF
120416,Invesco India ELSS Tax Saver Fund - Direct Plan - Growth,Others,04/01/21,4.99,-0.12,-2.58,17.79,15.28,0.71,Invesco MF
120417,Invesco India ELSS Tax Saver Fund - Direct Plan - IDCW Payout,Others,04/01/21,4.99,-0.13,-10.27,8.23,5.62,0.08,Invesco MF
104636,Invesco India ELSS Tax Saver Fund - Regular Plan - Growth,Others,04/01/21,4.99,-0.4,-3.68,16.44,13.9,0.63,Invesco MF
104635,Invesco India ELSS Tax Saver Fund - Regular Plan - IDCW Payout,Others,04/01/21,4.99,-0.37,-13.37,4.72,2.44,-0.12,Invesco MF
147541,ITI ELSS Tax Saver Fund - Direct Plan - Growth Option,Equity - IT,04/01/21,4.99,1.74,3.96,21.43,17.27,0.81,ITI MF
147542,ITI ELSS Tax Saver Fund - Direct Plan - IDCW Option,Equity - IT,04/01/21,4.99,1.74,3.96,19.92,16.39,0.76,ITI MF
147544,ITI ELSS Tax Saver Fund - Regular Plan - Growth Option,Equity - IT,04/01/21,4.99,1.25,2.07,19.23,15.01,0.68,ITI MF
147543,ITI ELSS Tax Saver Fund - Regular Plan - IDCW Option,Equity - IT,04/01/21,4.99,1.25,2.06,17.6,14.07,0.62,ITI MF
120494,JM ELSS Tax Saver Fund (Direct) - Growth Option,Others,04/01/21,4.99,3.76,2.98,21.05,18.92,0.94,JM Financial MF
120493,JM ELSS Tax Saver Fund (Direct) - IDCW,Others,04/01/21,4.99,3.76,2.98,21.05,18.92,0.94,JM Financial MF
107288,JM ELSS Tax Saver Fund (Regular) - Growth option,Others,04/01/21,4.99,3.42,1.67,19.65,17.69,0.86,JM Financial MF
107287,JM ELSS Tax Saver Fund (Regular) - IDCW,Others,04/01/21,4.99,3.42,1.67,19.65,17.69,0.86,JM Financial MF
103339,Kotak ELSS Tax Saver Fund-Growth,Others,04/01/21,4.99,2.16,1.03,14.92,16.33,0.84,Kotak MF
119773,Kotak ELSS Tax Saver Fund-Growth - Direct,Others,04/01/21,4.99,2.45,2.17,16.31,17.81,0.94,Kotak MF
103338,Kotak ELSS Tax Saver Fund-Payout of Income Distribution cum capital withdrawal option,Equity - IT,04/01/21,4.99,2.16,1.03,14.92,16.33,0.84,Kotak MF
119772,Kotak ELSS Tax Saver Fund-Payout of Income Distribution cum capital withdrawal option - Direct,Equity - IT,04/01/21,4.99,2.45,2.17,16.31,17.81,0.94,Kotak MF
120270,LIC MF ELSS Tax Saver-Direct Plan-Growth,Others,04/01/21,4.99,1.97,1.49,17.05,15.12,0.8,LIC MF
120269,LIC MF ELSS Tax Saver-Direct Plan-IDCW,Others,04/01/21,4.99,1.96,1.47,15.64,12.42,0.6,LIC MF
100865,LIC MF ELSS Tax Saver-Regular Plan-Growth,Others,04/01/21,4.99,1.67,0.3,15.7,13.79,0.71,LIC MF
100864,LIC MF ELSS Tax Saver-Regular Plan-IDCW,Others,04/01/21,4.99,1.67,0.3,14.09,10.87,0.49,LIC MF
134878,LIC MF ULIS (10 Yrs. Regular Premium Reducing Cover Half-Yearly)-Direct Plan-IDCW Reinvestment,Others,04/01/21,4.99,1.07,3.28,11.08,11.82,0.65,LIC MF
134865,LIC MF ULIS (10 Yrs. Regular Premium Reducing Cover Half-Yearly)-Regular Plan-IDCW Reinvestment,Others,04/01/21,4.99,0.82,2.21,9.98,10.77,0.56,LIC MF
134876,LIC MF ULIS (10 Yrs. Regular Premium Reducing Cover Monthly)-Direct Plan-IDCW Reinvestment,Others,04/01/21,4.99,1.07,3.28,11.08,11.82,0.65,LIC MF
134847,LIC MF ULIS (10 Yrs. Regular Premium Reducing Cover Monthly)-Regular Plan-IDCW Reinvestment,Others,04/01/21,4.99,0.82,2.21,9.98,10.77,0.56,LIC MF
135976,LIC MF ULIS (10 Yrs. Regular Premium Reducing Cover Quarterly)-Direct Plan-IDCW Reinvestment,Others,04/01/21,4.99,1.07,3.28,11.08,11.82,0.65,LIC MF
135979,LIC MF ULIS (10 Yrs. Regular Premium Reducing Cover Quarterly)-Regular Plan-IDCW Reinvestment,Others,04/01/21,4.99,0.82,2.21,9.98,10.77,0.56,LIC MF
134877,LIC MF ULIS (10 Yrs. Regular Premium Reducing Cover Yearly)-Direct Plan-IDCW Reinvestment,Others,04/01/21,4.99,1.07,3.28,11.08,11.82,0.65,LIC MF
134864,LIC MF ULIS (10 Yrs. Regular Premium Reducing Cover Yearly)-Regular Plan-IDCW Reinvestment,Others,04/01/21,4.99,0.82,2.21,9.98,10.77,0.56,LIC MF
134879,LIC MF ULIS (10 Yrs. Regular Premium Uniform Cover Half-Yearly)-Direct Plan-IDCW Reinvestment,Others,04/01/21,4.99,1.07,3.28,11.08,11.82,0.65,LIC MF
134867,LIC MF ULIS (10 Yrs. Regular Premium Uniform Cover Half-Yearly)-Regular Plan-IDCW Reinvestment,Others,04/01/21,4.99,0.82,2.21,9.98,10.77,0.56,LIC MF
134881,LIC MF ULIS (10 Yrs. Regular Premium Uniform Cover Monthly)-Direct Plan-IDCW Reinvestment,Others,04/01/21,4.99,1.07,3.28,11.08,11.82,0.65,LIC MF
134863,LIC MF ULIS (10 Yrs. Regular Premium Uniform Cover Monthly)-Regular Plan-IDCW Reinvestment,Others,04/01/21,4.99,0.82,2.21,9.98,10.77,0.56,LIC MF
135977,LIC MF ULIS (10 Yrs. Regular Premium Uniform Cover Quarterly)-Direct Plan-IDCW Reinvestment,Others,04/01/21,4.99,1.07,3.28,11.08,11.82,0.65,LIC MF
135983,LIC MF ULIS (10 Yrs. Regular Premium Uniform Cover Quarterly)-Regular Plan-IDCW Reinvestment,Others,04/01/21,4.99,0.82,2.21,9.98,10.77,0.56,LIC MF
134880,LIC MF ULIS (10 Yrs. Regular Premium Uniform Cover Yearly)-Direct Plan-IDCW Reinvestment,Others,04/01/21,4.99,1.07,3.28,11.08,11.82,0.65,LIC MF
134868,LIC MF ULIS (10 Yrs. Regular Premium Uniform Cover Yearly)-Regular Plan-IDCW Reinvestment,Others,04/01/21,4.99,0.82,2.21,9.98,10.77,0.56,LIC MF
134875,LIC MF ULIS (10 Yrs. Single Premium)-Direct Plan-IDCW Reinvestment,Others,04/01/21,4.99,1.07,3.28,11.08,11.82,0.65,LIC MF
134846,LIC MF ULIS (10 Yrs. Single Premium)-Regular Plan-IDCW Reinvestment,Others,04/01/21,4.99,0.82,2.21,9.98,10.77,0.56,LIC MF
134882,LIC MF ULIS (15 Yrs. Regular Premium Reducing Cover Half-Yearly)-Direct Plan-IDCW Reinvestment,Others,04/01/21,4.99,1.07,3.28,11.08,11.82,0.65,LIC MF
134870,LIC MF ULIS (15 Yrs. Regular Premium Reducing Cover Half-Yearly)-Regular Plan-IDCW Reinvestment,Others,04/01/21,4.99,0.82,2.21,9.98,10.77,0.56,LIC MF
134884,LIC MF ULIS (15 Yrs. Regular Premium Reducing Cover Monthly)-Direct Plan-IDCW Reinvestment,Others,04/01/21,4.99,1.07,3.28,11.08,11.82,0.65,LIC MF
134869,LIC MF ULIS (15 Yrs. Regular Premium Reducing Cover Monthly)-Regular Plan-IDCW Reinvestment,Others,04/01/21,4.99,0.82,2.21,9.98,10.77,0.56,LIC MF
135978,LIC MF ULIS (15 Yrs. Regular Premium Reducing Cover Quarterly)-Direct Plan-IDCW Reinvestment,Others,04/01/21,4.99,1.07,3.28,11.08,11.82,0.65,LIC MF
135981,LIC MF ULIS (15 Yrs. Regular Premium Reducing Cover Quarterly)-Regular Plan-IDCW Reinvestment,Others,04/01/21,4.99,0.82,2.21,9.98,10.77,0.56,LIC MF
134883,LIC MF ULIS (15 Yrs. Regular Premium Reducing Cover Yearly)-Direct Plan-IDCW Reinvestment,Others,04/01/21,4.99,1.07,3.28,11.08,11.82,0.65,LIC MF
134871,LIC MF ULIS (15 Yrs. Regular Premium Reducing Cover Yearly)-Regular Plan-IDCW Reinvestment,Others,04/01/21,4.99,0.82,2.21,9.98,10.77,0.56,LIC MF
134885,LIC MF ULIS (15 Yrs. Regular Premium Uniform Cover Half-Yearly)-Direct Plan-IDCW Reinvestment,Others,04/01/21,4.99,1.07,3.28,11.08,11.82,0.65,LIC MF
134873,LIC MF ULIS (15 Yrs. Regular Premium Uniform Cover Half-Yearly)-Regular Plan-IDCW Reinvestment,Others,04/01/21,4.99,0.82,2.21,9.98,10.77,0.56,LIC MF
134887,LIC MF ULIS (15 Yrs. Regular Premium Uniform Cover Monthly)-Direct Plan-IDCW Reinvestment,Others,04/01/21,4.99,1.07,3.28,11.08,11.82,0.65,LIC MF
134872,LIC MF ULIS (15 Yrs. Regular Premium Uniform Cover Monthly)-Regular Plan-IDCW Reinvestment,Others,04/01/21,4.99,0.82,2.21,9.98,10.77,0.56,LIC MF
135980,LIC MF ULIS (15 Yrs. Regular Premium Uniform Cover Quarterly)-Direct Plan-IDCW Reinvestment,Others,04/01/21,4.99,1.07,3.28,11.08,11.82,0.65,LIC MF
135982,LIC MF ULIS (15 Yrs. Regular Premium Uniform Cover Quarterly)-Regular Plan-IDCW Reinvestment,Others,04/01/21,4.99,0.82,2.21,9.98,10.77,0.56,LIC MF
134886,LIC MF ULIS (15 Yrs. Regular Premium Uniform Cover Yearly)-Direct Plan-IDCW Reinvestment,Others,04/01/21,4.99,1.07,3.28,11.08,11.82,0.65,LIC MF
134874,LIC MF ULIS (15Yrs. Regular Premium Uniform Cover Yearly)-Regular Plan-IDCW Reinvestment,Others,04/01/21,4.99,0.82,2.21,9.98,10.77,0.56,LIC MF
120259,LIC MF ULIS (5 Yrs. Single Premium)-Direct Plan-IDCW Reinvestment,Others,04/01/21,4.99,1.07,3.28,11.08,11.82,0.65,LIC MF
100325,LIC MF ULIS (5 Yrs. Single Premium)-Regular Plan-IDCW Reinvestment,Others,04/01/21,4.99,0.82,2.21,9.98,10.77,0.56,LIC MF
139781,Mahindra Manulife ELSS Tax Saver Fund - Direct Plan -Growth,Others,04/01/21,4.99,3.79,8.53,16.53,18.08,0.95,Mahindra Manulife MF
139780,Mahindra Manulife ELSS Tax Saver Fund - Regular Plan - IDCW,Others,04/01/21,4.99,3.4,0.65,7.71,8.33,0.26,Mahindra Manulife MF
139782,Mahindra Manulife ELSS Tax Saver Fund- Direct Plan - IDCW,Others,04/01/21,4.99,3.79,3.29,10.49,11.09,0.45,Mahindra Manulife MF
139783,Mahindra Manulife ELSS Tax Saver Fund- Regular Plan - Growth,Others,04/01/21,4.99,3.4,6.86,14.7,16.17,0.82,Mahindra Manulife MF
135781,Mirae Asset ELSS Tax Saver Fund - Direct Plan - Growth,Others,04/01/21,4.99,5.09,9.99,18.63,17.98,0.94,Mirae Asset MF
135782,Mirae Asset ELSS Tax Saver Fund - Direct Plan - IDCW,Others,04/01/21,4.99,5.08,1.48,8.92,8.42,0.26,Mirae Asset MF
135784,Mirae Asset ELSS Tax Saver Fund - Regular Plan - Growth,Others,04/01/21,4.99,4.83,8.94,17.46,16.69,0.86,Mirae Asset MF
135783,Mirae Asset ELSS Tax Saver Fund - Regular Plan - IDCW,Others,04/01/21,4.99,4.83,0.55,7.88,7.26,0.18,Mirae Asset MF
133386,Motilal Oswal ELSS Tax Saver Fund - Direct Plan - Growth Option,Others,04/01/21,4.99,-2.06,-8.16,23.62,20.9,0.88,Motilal Oswal MF
133383,Motilal Oswal ELSS Tax Saver Fund - IDCW Payout,Others,04/01/21,4.99,-2.34,-15.14,13.91,10.2,0.32,Motilal Oswal MF
133385,Motilal Oswal ELSS Tax Saver Fund - Regular Plan - Growth Option,Others,04/01/21,4.99,-2.34,-9.23,22.16,19.43,0.81,Motilal Oswal MF
133384,Motilal Oswal ELSS Tax Saver Fund Direct - IDCW Payout,Others,04/01/21,4.99,-2.06,-12.9,16.29,14,0.52,Motilal Oswal MF
135653,Navi ELSS Tax Saver Fund - Direct Plan IDCW Payout,Others,04/01/21,4.99,5.84,4.89,14.82,14.35,0.71,Unknown AMC
135652,Navi ELSS Tax Saver Fund - Regular Plan IDCW Payout,Others,04/01/21,4.99,5.35,2.94,12.7,12.22,0.57,Unknown AMC
135654,Navi ELSS Tax Saver Fund- Direct Plan- Growth Option,Others,04/01/21,4.99,5.85,4.91,14.86,14.39,0.71,Unknown AMC
135655,Navi ELSS Tax Saver Fund- Regular Plan- Growth Option,Others,04/01/21,4.99,5.35,2.94,12.7,12.22,0.57,Unknown AMC
